Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/2/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
South Asia (IDA & IBRD),TSA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,29664.92925,33170.32658,33513.34152,34895.52022,37114.27986,36997.80766,38185.46456,38711.96698,40487.54969,41309.49879,42399.42436,42375.19863,44250.7444,44348.18543,45367.69138,45380.47329,47619.64063,51258.11636,55624.49663,56813.32681,61785.60606,63602.87072,64956.15887,57341.30979,53248.12759,50391.02183,48199.24745,45570.74478,43434.99309,42765.39804,43117.19137,44170.26807,48330.30639,47739.28874,49208.62011,50892.80992,54378.54286,58362.66534,63011.9987,67948.07011,72452.82969,75207.20869,80821.47332,92035.60288,98846.98653,104467.7946,117715.8355,122757.2021,126342.2244,120200.4065,123520.075,122416.2651,123203.7375,124850.5249,122855.5612,124311.0857,115608.9482,112879.1055,113196.0524
Tunisia,TUN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,1592.512568,1614.496294,1583.165233,1710.193822,1752.270687,1794.101871,1940.457798,2235.073322,2172.002552,2295.765502,2405.285002,2536.647266,2564.025784,2666.029064,2772.22657,2901.606564,2978.79568,2880.846118,2930.173218,3012.665575,3098.454007,2977.15026,3101.220442,3032.729167,3016.838866,3184.649541,3236.21808,3413.492231,3416.037164,3457.018911,3477.253913,3668.676459,3815.674526,3949.969984,4143.92539,4296.74507,4420.899074,4444.269364,4618.621472,4868.93212,4996.565045,5209.910517,5503.630247,5676.428962,5787.359807,5928.824952,5757.431027,5929.566529,6041.06601,6158.579239,6167.066086,6176.424232,6217.8923,6301.056724
Turkey,TUR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4458.776792,4402.229552,4536.935254,4831.220826,4974.865179,4994.978371,5424.660832,5548.351625,5785.739049,5880.592946,5927.850254,6109.92468,6408.15843,6460.91921,6662.71549,6975.815827,7530.650925,7613.15918,7556.320375,7342.530124,7002.895331,7177.750585,7266.02602,7457.410692,7785.827069,7947.600334,8336.142434,8953.198189,8993.287202,8859.617989,9513.730984,9421.709896,9734.907624,10312.37207,9675.494693,10273.16675,10857.38033,11496.46032,11578.26871,11013.85412,11568.22411,10717.1494,11239.40964,11700.19446,12652.18127,13610.83736,14397.59337,14942.55702,14889.80199,14009.70623,14987.4481,16399.83091,16907.02197,18034.50552,18646.22305,19454.17933,19748.57625,20883.18481,21102.30369
Tuvalu,TUV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357.275889,2411.777088,2455.640913,2533.782902,2776.826632,2624.811787,2461.718331,2707.969538,3124.721389,3071.249733,3025.89951,3046.161957,3248.030429,3097.78943,3011.622251,2859.83,2886.363636,3039.33079,3252.375412,3075.402916,2961.348528,3153.080034,3002.206909,3105.489546,3114.363835,3360.212632,3423.32294,3518.029903,3562.738964
Tanzania,TZA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070021.209,1076672.787,1116376.722,1102287.907,1071599.29,1048577.896,1031592.983,1037624.544,1056507.426,1067583.789,1081883.663,1108265.113,1130194.264,1167972.278,1217309.621,1262761.804,1319744.402,1378992.739,1428347.532,1482640.181,1523131.651,1558059.874,1609323.977,1682545.104,1706816.749,1768910.885,1832262.178,1887706.131,1957810.134,2029074.636,2071990.684
Uganda,UGA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,620039.2108,635623.7805,613455.7127,573759.9415,556469.3314,558416.0501,583380.5715,598917.8119,615963.2487,628477.0403,628665.7278,659193.7124,679522.4012,734822.7557,777873.3153,794041.0464,809247.0865,849217.1534,850056.7216,867035.8775,913597.1247,942286.0898,974881.9837,1004292.207,1078066.148,1132495.001,1192874.94,1234286.49,1262976.267,1338308.859,1346147.328,1350051.555,1372208.776,1393806.512,1408062.061,1408631.052,1439827.683
Ukraine,UKR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,31905.74009,32579.77045,33676.89783,31467.69113,28760.93662,25896.81371,22200.38384,17194.00914,15216.1271,13816.5836,13524.75437,13386.89525,13486.69086,14426.8978,15913.91727,16916.54997,18677.26212,21098.29806,21890.51516,23678.69795,25629.23369,26362.09364,22571.41182,23530.18376,24905.60341,25026.81315,25077.16049,24790.14442,22448.9029,23089.78851,23763.34612,24681.26063
Upper middle income,UMC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,77155.8223,78063.42571,75884.10508,75112.18458,76071.6995,76035.60242,77548.8657,73973.77678,74700.8808,78508.01394,79918.00143,79476.75022,78339.60469,78536.93486,80754.24973,85493.67735,88508.12291,89306.44465,93491.52757,98602.78922,103659.2928,104586.2822,93766.16659,83589.37921,82103.7664,82774.69745,89498.47062,96052.18291,96867.199,97305.82333,96935.88505,99659.2937,106786.2666,108821.0253,115891.0498,113394.0803,118867.541,128129.0333,133069.0313,129819.5722,126864.5211,121777.2348,112342.2556,113327.7506,119077.386,127948.1198,133048.0619,141481.3355,151249.6419,157222.8686,169007.2973,177222.1081,182947.3286,190840.5306,196384.4056,196443.7935,199056.0433,203470.6458,206008.5607
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,17550.57316,17659.05698,18450.30093,18986.88586,19811.02093,20817.04391,21915.58302,22220.19895,23055.41609,23538.97341,23207.21994,23670.34573,24649.84474,25794.12817,25421.36967,25120.23085,26223.37645,27161.42669,28362.7718,28939.63994,28589.67273,29028.9015,28235.08967,29260.58618,31107.55962,32118.75943,32925.22668,33761.17884,34853.48847,35793.8965,36059.30163,35542.14111,36287.32286,36797.79765,37813.75818,38369.16184,39356.0918,40614.40561,41942.70951,43434.69267,44726.9654,44728.59748,45087.36728,45980.51458,47287.59377,48499.81238,49405.7673,49856.28149,49319.47886,47648.81325,48466.82338,48862.42494,49596.42192,50161.07582,51015.13548,52099.26976,52534.36528,53356.23624,54541.72052
Uzbekistan,UZB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,51895.12418,55275.92135,55627.91044,54886.95238,53464.71912,46376.57709,44291.87787,41172.45655,40071.28443,39980.43606,41273.92572,42361.38581,43709.23153,44761.78555,46039.04911,47286.14686,48717.36995,51745.84209,54702.08893,58065.30772,62667.40332,67237.64931,71435.32347,75335.46199,79413.87706,84654.32075,90031.47331,94881.05802,100185.4234,104458.7842,107297.692,110865.1299
St. Vincent and the Grenadines,VCT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4213.517419,4340.383843,4442.980886,4117.079978,4222.380186,4215.172478,4171.906609,3736.998303,3940.535968,4012.268891,4397.22569,4479.140025,5573.905289,4899.100149,4417.72782,4036.880893,4408.316096,4939.960894,5368.217566,5496.796344,5579.747683,5787.075465,5997.704506,6081.575585,6435.54964,6785.597012,7117.218715,7101.891658,8053.821647,8125.871037,8430.568744,8503.217785,9030.896711,9407.568984,9288.467696,10011.6092,10146.01208,10509.59729,10948.92441,11250.22829,11431.88136,11615.2128,12326.52248,13246.34437,13773.25088,14102.67369,15188.47638,15708.45482,15975.75305,15655.72229,15135.1762,15063.21873,15254.69636,15507.59739,15661.34919,15829.73461,16096.57938,16180.60229,16536.65532
"Venezuela, RB",VEN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1768.10585,1760.251306,1844.128736,1850.483213,1986.969618,2000.672381,1963.955691,1953.884319,2030.119261,1980.431601,2067.99812,2036.137109,2002.295206,2083.34658,2066.193398,2065.983176,2162.88013,2233.959075,2222.665666,2178.013571,2025.316963,1964.242892,1873.162751,1755.987843,1735.549485,1694.444852,1758.809298,1775.767918,1832.299451,1634.400188,1698.791809,1821.07519,1888.094582,1851.92581,1769.875214,1801.515657,1761.442143,1836.571635,1806.315194,1666.183232,1695.293357,1720.545683,1539.81999,1395.319452,1622.225704,1760.09618,1903.767734,2040.217803,2117.724337,2021.00909,1962.293521,2012.51476,2091.416251,2089.537383,1990.680321,,,,
British Virgin Islands,VGB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30126.25564,30026.70939,30920.50611,32047.46164,33234.87827,34586.26987,34892.64602,32573.45052,32882.20872,30217.93462,25703.39845,24237.6125,24063.29686,24148.97022,24412.70219,24052.67166,
Vietnam,VNM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,7026530.19,7128167.947,7162662.541,7255331.866,7461741.624,7839144.999,8064677.823,8367188.28,8905106.08,9435395.559,10081027.34,10857176.47,11690477.91,12469009.92,13021911.87,13484681.85,14242336.78,14968486.42,15760045.94,16690283.85,17783660.39,18950203.67,20084500.21,21314396.13,22306039.77,23280957.3,24529789.93,25795462.29,26867607.8,28027533.76,29393315.21,31030931.53,32619731.13,34489046.66,36564627.98
Vanuatu,VUT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,195753.0533,168864.474,171586.2731,185480.5643,206354.8527,221081.1529,218215.5011,212993.3298,202141.8727,194067.2124,192242.3225,209210.4494,209846.7562,209106.4484,204643.934,217214.7006,214155.3575,214593.6945,221019.8307,226555.8721,223203.5969,231683.7143,218582.7005,202382.4257,205725.8028,208507.4488,214156.0192,226771.4699,232959.1018,242207.5263,244207.3078,241919.301,238377.4361,235904.7531,233861.3206,232735.0997,224704.0165,227648.1515,231911.3166,233469.3727
World,WLD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,5503.958773,5493.473401,5532.898372,5723.093943,6017.289964,6030.54515,5928.429258,6126.801902,5824.866864,5649.461271,5587.297118,5759.680228,5560.855751,5884.52668,6266.037449,6273.259409,6382.352363,6492.908778,6908.513992,7348.437785,7623.535914,7919.425413,8234.386024,8522.389513,8634.975342,9121.928524,9152.789161,8651.65695,8627.989395,9052.563357,9011.14296,8761.4004,8814.266391,8882.464227,9469.275452,9684.726545,9716.157651
Kosovo,XKX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.109118,1732.156701,1718.847155,1820.400525,1866.684931,1977.962633,2050.495017,2182.295645,2222.093382,2277.978557,2334.54226,2425.963149,2476.567693,2535.003563,2568.613459,2703.463203,2790.827001,2885.781395,2981.629003
"Yemen, Rep.",YEM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12635.31093,12784.07034,13137.05202,12981.43936,13211.09362,13383.73227,13500.7639,13756.6728,14162.22992,14287.9802,14746.04735,14871.85971,15016.84863,15135.37736,15289.61058,15689.06382,15732.48111,15803.27864,15923.588,16080.64713,16841.72513,14297.27833,14241.26694,14528.12832,14120.90834,11466.30478,9660.055009,8868.424169,8427.840258
South Africa,ZAF,GDP per capita (constant LCU),NY.GDP.PCAP.KN,33853.77942,34303.41083,35528.1892,37200.7109,39148.93804,40498.89918,41225.76464,43069.51024,43711.79891,44593.64942,45714.1756,46417.80887,45936.95172,46768.43349,48334.01676,47899.74972,47761.0138,46555.62839,46796.18313,47368.53472,49214.52817,50480.44662,48923.68725,46713.70425,47788.43589,45999.91002,44885.82129,44757.42007,45570.13256,45584.65462,44364.98524,42843.98243,40894.43853,40394.93109,40731.49336,41110.72132,42061.07662,42405.3121,41939.47841,42310.35287,43470.54113,44052.95538,45109.31994,45874.74707,47383.58242,49270.40494,51378.08611,53437.57692,54412.0045,52834.74689,53654.25213,54577.48851,54909.29185,55377.49503,55514.43185,55324.75167,54737.82897,54736.11077,54422.97632
Zambia,ZMB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,7175.047512,7057.710023,6678.61911,6693.023966,7286.90531,8244.663635,7549.665137,7898.896856,7750.570496,7474.723314,7583.384473,7330.993854,7742.67158,7413.594518,7627.333301,7206.096596,7400.568453,6829.40187,6640.274131,6225.5801,6200.061075,6361.219206,5974.601492,5661.873711,5457.875667,5368.509446,5238.030331,5213.420858,5376.467396,5170.42176,5006.845671,4877.698645,4677.176845,4876.724944,4348.948774,4363.362405,4514.052554,4560.305895,4418.92317,4499.42019,4551.182552,4669.32431,4755.413301,4956.895249,5170.48893,5401.687802,5676.714768,5988.788021,6280.754997,6669.558981,7145.084104,7318.27623,7633.721142,7772.040928,7886.94468,7872.067396,7926.173772,7957.540806,8022.408252
Zimbabwe,ZWE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1061.18952,1091.133041,1070.021809,1098.879372,1050.489785,1065.517265,1046.141635,1096.559649,1081.491107,1175.596579,1392.391575,1464.591568,1531.521732,1516.923444,1562.308538,1481.307818,1440.431305,1299.585989,1224.842476,1224.519925,1354.089152,1470.6985,1455.83079,1425.78851,1348.364925,1390.795113,1370.187655,1338.377246,1392.407383,1420.848959,1479.554445,1525.062412,1359.627401,1350.109964,1452.666585,1435.967241,1566.823871,1593.358106,1626.235678,1602.615701,1545.905614,1562.579653,1419.986055,1175.910574,1104.14622,1036.192108,993.840257,949.6855398,774.0778925,856.9142828,1011.724134,1137.712694,1304.969802,1307.481883,1315.277064,1316.598339,1306.150257,1347.769416,1410.737597
